Areaw,Area,Assessment Url,Asses Year,Biomass,Bref,Bref Point,B Bref,Catch,Common Name,DOWNLOAD URL DUMMY,LOGTC,LOGSSB,LOGR,Fref,Fref Point,F,F Division,F Divname,F Fmsy,F Gsa Lib,F Subarea,F Subname,ID,Landings,Meeting,Method,Number of Records,R,Scientific Name,Smu Name,SSB,Status,Stock Long,Stockid,Stock,TC,Version,Year
SA 01 SA 05 SA 06 SA 07,01_05_06_07,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,6818.3,,NA,,3488,European hake,STATUS,3488,2420,111312,0.23,F0.1,1.38,37.1.1,Balearic,6,GSA1,37.1,Western Mediterranean,HKE_1_5_6_7_EWG18_12_2015,,EWG18_12,a4a,1,111312,Merluccius merluccius,Northern Alboran Sea,2420,OVERFISHING,European hake in SA 01,HKE_1_5_6_7_EWG18_12,HKE,3488,24_01_2019,2015
SA 01 SA 05 SA 06 SA 07,01_05_06_07,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,6953.4,,NA,,2877,European hake,STATUS,2877,1995,138298,0.23,F0.1,1.25,37.1.1,Balearic,5.434782609,GSA1,37.1,Western Mediterranean,HKE_1_5_6_7_EWG18_12_2016,,EWG18_12,a4a,1,138298,Merluccius merluccius,Northern Alboran Sea,1995,OVERFISHING,European hake in SA 01,HKE_1_5_6_7_EWG18_12,HKE,2877,24_01_2019,2016
SA 01 SA 05 SA 06 SA 07,01_05_06_07,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,5739,,NA,,3172,European hake,STATUS,3172,2409,48256,0.23,F0.1,1.14,37.1.1,Balearic,4.956521739,GSA1,37.1,Western Mediterranean,HKE_1_5_6_7_EWG18_12_2017,,EWG18_12,a4a,1,48256,Merluccius merluccius,Northern Alboran Sea,2409,OVERFISHING,European hake in SA 01,HKE_1_5_6_7_EWG18_12,HKE,3172,24_01_2019,2017
SA 01 SA 05 SA 06 SA 07,01_05_06_07,https://stecf.jrc.ec.europa.eu/documents/43805/1567060/STECF+17-06+-+Med+assessments+2016+-+part+2.pdf/,2016,,,NA,,,Angler(=Monk),STATUS,,181,2051,0.22,F0.1,1,37.1.1,Balearic,4.545454546,GSA1,37.1,Western Mediterranean,MON_1_5_6_7_EWG16_17_2013,,EWG16_17,VIT,1,2051,Lophius piscatorius,Northern Alboran Sea,181,OVERFISHING,Angler(=Monk) in SA 01,MON_1_5_6_7_EWG16_17,MON,,10_05_2017,2013
SA 01 SA 05 SA 06 SA 07,01_05_06_07,https://stecf.jrc.ec.europa.eu/documents/43805/1567060/STECF+17-06+-+Med+assessments+2016+-+part+2.pdf/,2016,,,NA,,,Angler(=Monk),STATUS,,334,1941,0.22,F0.1,0.7,37.1.1,Balearic,3.181818182,GSA1,37.1,Western Mediterranean,MON_1_5_6_7_EWG16_17_2014,,EWG16_17,VIT,1,1941,Lophius piscatorius,Northern Alboran Sea,334,OVERFISHING,Angler(=Monk) in SA 01,MON_1_5_6_7_EWG16_17,MON,,10_05_2017,2014
SA 01 SA 05 SA 06 SA 07,01_05_06_07,https://stecf.jrc.ec.europa.eu/documents/43805/1567060/STECF+17-06+-+Med+assessments+2016+-+part+2.pdf/,2016,,,NA,,,Angler(=Monk),STATUS,,391,1269,0.22,F0.1,0.45,37.1.1,Balearic,2.045454546,GSA1,37.1,Western Mediterranean,MON_1_5_6_7_EWG16_17_2015,,EWG16_17,VIT,1,1269,Lophius piscatorius,Northern Alboran Sea,391,OVERFISHING,Angler(=Monk) in SA 01,MON_1_5_6_7_EWG16_17,MON,,10_05_2017,2015
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,699,,NA,,287.26,Red mullet,STATUS,287.26,143.983,25629,0.26,F0.1,2.0324,37.1.1,Balearic,7.816923077,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2004,,EWG18_12,a4a,1,25629,Mullus barbatus,Northern Alboran Sea,143.983,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,287.26,24_01_2019,2004
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,582,,NA,,144.08,Red mullet,STATUS,144.08,91.434,34685,0.26,F0.1,1.4114,37.1.1,Balearic,5.428461538,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2005,,EWG18_12,a4a,1,34685,Mullus barbatus,Northern Alboran Sea,91.434,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,144.08,24_01_2019,2005
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,665,,NA,,124.72,Red mullet,STATUS,124.72,109.85,40819,0.26,F0.1,1.1102,37.1.1,Balearic,4.27,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2006,,EWG18_12,a4a,1,40819,Mullus barbatus,Northern Alboran Sea,109.85,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,124.72,24_01_2019,2006
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,781,,NA,,170.34,Red mullet,STATUS,170.34,152.336,42237,0.26,F0.1,1.0478,37.1.1,Balearic,4.03,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2007,,EWG18_12,a4a,1,42237,Mullus barbatus,Northern Alboran Sea,152.336,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,170.34,24_01_2019,2007
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,778,,NA,,193.63,Red mullet,STATUS,193.63,152.046,42279,0.26,F0.1,1.1309,37.1.1,Balearic,4.349615385,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2008,,EWG18_12,a4a,1,42279,Mullus barbatus,Northern Alboran Sea,152.046,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,193.63,24_01_2019,2008
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,755,,NA,,209.2,Red mullet,STATUS,209.2,147.752,40725,0.26,F0.1,1.261,37.1.1,Balearic,4.85,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2009,,EWG18_12,a4a,1,40725,Mullus barbatus,Northern Alboran Sea,147.752,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,209.2,24_01_2019,2009
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,586,,NA,,191.85,Red mullet,STATUS,191.85,127.773,34141,0.26,F0.1,1.3493,37.1.1,Balearic,5.189615385,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2010,,EWG18_12,a4a,1,34141,Mullus barbatus,Northern Alboran Sea,127.773,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,191.85,24_01_2019,2010
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,490,,NA,,151.81,Red mullet,STATUS,151.81,99.128,25582,0.26,F0.1,1.3663,37.1.1,Balearic,5.255,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2011,,EWG18_12,a4a,1,25582,Mullus barbatus,Northern Alboran Sea,99.128,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,151.81,24_01_2019,2011
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,438,,NA,,123.9,Red mullet,STATUS,123.9,80.619,22261,0.26,F0.1,1.3387,37.1.1,Balearic,5.148846154,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2012,,EWG18_12,a4a,1,22261,Mullus barbatus,Northern Alboran Sea,80.619,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,123.9,24_01_2019,2012
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,477,,NA,,106.87,Red mullet,STATUS,106.87,73.487,28814,0.26,F0.1,1.3012,37.1.1,Balearic,5.004615385,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2013,,EWG18_12,a4a,1,28814,Mullus barbatus,Northern Alboran Sea,73.487,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,106.87,24_01_2019,2013
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,672,,NA,,116.9,Red mullet,STATUS,116.9,86.668,48207,0.26,F0.1,1.2781,37.1.1,Balearic,4.915769231,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2014,,EWG18_12,a4a,1,48207,Mullus barbatus,Northern Alboran Sea,86.668,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,116.9,24_01_2019,2014
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,935,,NA,,182.27,Red mullet,STATUS,182.27,137.5,61098,0.26,F0.1,1.2915,37.1.1,Balearic,4.967307692,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2015,,EWG18_12,a4a,1,61098,Mullus barbatus,Northern Alboran Sea,137.5,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,182.27,24_01_2019,2015
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,844,,NA,,278.38,Red mullet,STATUS,278.38,195.788,37783,0.26,F0.1,1.3585,37.1.1,Balearic,5.225,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2016,,EWG18_12,a4a,1,37783,Mullus barbatus,Northern Alboran Sea,195.788,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,278.38,24_01_2019,2016
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/2187146/STECF+18-12+-+2018+MED+stock+assessments+part+1.pdf/12842d0d-7761-4214-b2f7-7de7a4831ff7,2018,496,,NA,,231.25,Red mullet,STATUS,231.25,138.156,12967,0.26,F0.1,1.4729,37.1.1,Balearic,5.665,GSA1,37.1,Western Mediterranean,MUT_1_EWG18_12_2017,,EWG18_12,a4a,1,12967,Mullus barbatus,Northern Alboran Sea,138.156,OVERFISHING,Red mullet in SA 01,MUT_1_EWG18_12,MUT,231.25,24_01_2019,2017
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Norway lobster,STATUS,168.27,,,0.2,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,NEP_1_2013-04_STECF 13-05_2002,168.27,2013-04_STECF 13-05,VIT,1,,Nephrops norvegicus,Northern Alboran Sea,,OVERFISHING,Norway lobster in SA 01,NEP_1_2013-04_STECF 13-05,NEP,168.27,10_05_2017,2002
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Norway lobster,STATUS,158.33,,,0.2,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,NEP_1_2013-04_STECF 13-05_2003,158.33,2013-04_STECF 13-05,VIT,1,,Nephrops norvegicus,Northern Alboran Sea,,OVERFISHING,Norway lobster in SA 01,NEP_1_2013-04_STECF 13-05,NEP,158.33,10_05_2017,2003
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Norway lobster,STATUS,121.68,,,0.2,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,NEP_1_2013-04_STECF 13-05_2004,121.68,2013-04_STECF 13-05,VIT,1,,Nephrops norvegicus,Northern Alboran Sea,,OVERFISHING,Norway lobster in SA 01,NEP_1_2013-04_STECF 13-05,NEP,121.68,10_05_2017,2004
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Norway lobster,STATUS,65.68,,,0.2,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,NEP_1_2013-04_STECF 13-05_2005,65.68,2013-04_STECF 13-05,VIT,1,,Nephrops norvegicus,Northern Alboran Sea,,OVERFISHING,Norway lobster in SA 01,NEP_1_2013-04_STECF 13-05,NEP,65.68,10_05_2017,2005
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Norway lobster,STATUS,59.24,,,0.2,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,NEP_1_2013-04_STECF 13-05_2006,59.24,2013-04_STECF 13-05,VIT,1,,Nephrops norvegicus,Northern Alboran Sea,,OVERFISHING,Norway lobster in SA 01,NEP_1_2013-04_STECF 13-05,NEP,59.24,10_05_2017,2006
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Norway lobster,STATUS,61.52,,,0.2,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,NEP_1_2013-04_STECF 13-05_2007,61.52,2013-04_STECF 13-05,VIT,1,,Nephrops norvegicus,Northern Alboran Sea,,OVERFISHING,Norway lobster in SA 01,NEP_1_2013-04_STECF 13-05,NEP,61.52,10_05_2017,2007
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Norway lobster,STATUS,80.6,,,0.2,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,NEP_1_2013-04_STECF 13-05_2008,80.6,2013-04_STECF 13-05,VIT,1,,Nephrops norvegicus,Northern Alboran Sea,,OVERFISHING,Norway lobster in SA 01,NEP_1_2013-04_STECF 13-05,NEP,80.6,10_05_2017,2008
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Norway lobster,STATUS,93.14,247.2,8498.2,0.2,F0.1,0.31,37.1.1,Balearic,1.55,GSA1,37.1,Western Mediterranean,NEP_1_2013-04_STECF 13-05_2009,93.14,2013-04_STECF 13-05,VIT,1,8498.2,Nephrops norvegicus,Northern Alboran Sea,247.2,OVERFISHING,Norway lobster in SA 01,NEP_1_2013-04_STECF 13-05,NEP,93.14,10_05_2017,2009
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Norway lobster,STATUS,77.4,192.6,7087.7,0.2,F0.1,0.33,37.1.1,Balearic,1.65,GSA1,37.1,Western Mediterranean,NEP_1_2013-04_STECF 13-05_2010,77.4,2013-04_STECF 13-05,VIT,1,7087.7,Nephrops norvegicus,Northern Alboran Sea,192.6,OVERFISHING,Norway lobster in SA 01,NEP_1_2013-04_STECF 13-05,NEP,77.4,10_05_2017,2010
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Norway lobster,STATUS,74.62,186,6833.1,0.2,F0.1,0.33,37.1.1,Balearic,1.65,GSA1,37.1,Western Mediterranean,NEP_1_2013-04_STECF 13-05_2011,74.62,2013-04_STECF 13-05,VIT,1,6833.1,Nephrops norvegicus,Northern Alboran Sea,186,OVERFISHING,Norway lobster in SA 01,NEP_1_2013-04_STECF 13-05,NEP,74.62,10_05_2017,2011
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,European pilchard(=Sardine),STATUS,5458.4,,,,Emsy,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,PIL_1_EWG13_19_2002,5458.4,EWG13_19,SepVPA,1,,Sardina pilchardus,Northern Alboran Sea,,NA,European pilchard(=Sardine) in SA 01,PIL_1_EWG13_19,PIL,5458.4,10_05_2017,2002
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,European pilchard(=Sardine),STATUS,7894.7,,,,Emsy,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,PIL_1_EWG13_19_2003,7894.7,EWG13_19,SepVPA,1,,Sardina pilchardus,Northern Alboran Sea,,NA,European pilchard(=Sardine) in SA 01,PIL_1_EWG13_19,PIL,7894.7,10_05_2017,2003
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,European pilchard(=Sardine),STATUS,3863.2,,,,Emsy,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,PIL_1_EWG13_19_2004,3863.2,EWG13_19,SepVPA,1,,Sardina pilchardus,Northern Alboran Sea,,NA,European pilchard(=Sardine) in SA 01,PIL_1_EWG13_19,PIL,3863.2,10_05_2017,2004
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,European pilchard(=Sardine),STATUS,6922.7,,,,Emsy,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,PIL_1_EWG13_19_2005,6922.7,EWG13_19,SepVPA,1,,Sardina pilchardus,Northern Alboran Sea,,NA,European pilchard(=Sardine) in SA 01,PIL_1_EWG13_19,PIL,6922.7,10_05_2017,2005
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,European pilchard(=Sardine),STATUS,9162.3,,,,Emsy,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,PIL_1_EWG13_19_2006,9162.3,EWG13_19,SepVPA,1,,Sardina pilchardus,Northern Alboran Sea,,NA,European pilchard(=Sardine) in SA 01,PIL_1_EWG13_19,PIL,9162.3,10_05_2017,2006
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,European pilchard(=Sardine),STATUS,5254.1,,,,Emsy,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,PIL_1_EWG13_19_2007,5254.1,EWG13_19,SepVPA,1,,Sardina pilchardus,Northern Alboran Sea,,NA,European pilchard(=Sardine) in SA 01,PIL_1_EWG13_19,PIL,5254.1,10_05_2017,2007
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,European pilchard(=Sardine),STATUS,4466.3,,,,Emsy,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,PIL_1_EWG13_19_2008,4466.3,EWG13_19,SepVPA,1,,Sardina pilchardus,Northern Alboran Sea,,NA,European pilchard(=Sardine) in SA 01,PIL_1_EWG13_19,PIL,4466.3,10_05_2017,2008
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,European pilchard(=Sardine),STATUS,5988.9,,,,Emsy,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,PIL_1_EWG13_19_2009,5988.9,EWG13_19,SepVPA,1,,Sardina pilchardus,Northern Alboran Sea,,NA,European pilchard(=Sardine) in SA 01,PIL_1_EWG13_19,PIL,5988.9,10_05_2017,2009
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,European pilchard(=Sardine),STATUS,7253.8,,,,Emsy,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,PIL_1_EWG13_19_2010,7253.8,EWG13_19,SepVPA,1,,Sardina pilchardus,Northern Alboran Sea,,NA,European pilchard(=Sardine) in SA 01,PIL_1_EWG13_19,PIL,7253.8,10_05_2017,2010
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,European pilchard(=Sardine),STATUS,6345.7,,,,Emsy,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,PIL_1_EWG13_19_2011,6345.7,EWG13_19,SepVPA,1,,Sardina pilchardus,Northern Alboran Sea,,NA,European pilchard(=Sardine) in SA 01,PIL_1_EWG13_19,PIL,6345.7,10_05_2017,2011
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/664390/STECF+14-08+-+Med+assessments+2013+-+part+2.pdf,2013,,,NA,,,European pilchard(=Sardine),STATUS,6222.9,,,,Emsy,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,PIL_1_EWG13_19_2012,6222.9,EWG13_19,SepVPA,1,,Sardina pilchardus,Northern Alboran Sea,,NA,European pilchard(=Sardine) in SA 01,PIL_1_EWG13_19,PIL,6222.9,10_05_2017,2012
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Blue whiting(=Poutassou),STATUS,438.602,,,0.4,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,WHB_1_2013-04_STECF 13-05_2002,438.602,2013-04_STECF 13-05,VIT,1,,Micromesistius poutassou,Northern Alboran Sea,,OVERFISHING,Blue whiting(=Poutassou) in SA 01,WHB_1_2013-04_STECF 13-05,WHB,438.602,10_05_2017,2002
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Blue whiting(=Poutassou),STATUS,790.13,,,0.4,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,WHB_1_2013-04_STECF 13-05_2003,790.13,2013-04_STECF 13-05,VIT,1,,Micromesistius poutassou,Northern Alboran Sea,,OVERFISHING,Blue whiting(=Poutassou) in SA 01,WHB_1_2013-04_STECF 13-05,WHB,790.13,10_05_2017,2003
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Blue whiting(=Poutassou),STATUS,1157.68,,,0.4,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,WHB_1_2013-04_STECF 13-05_2004,1157.68,2013-04_STECF 13-05,VIT,1,,Micromesistius poutassou,Northern Alboran Sea,,OVERFISHING,Blue whiting(=Poutassou) in SA 01,WHB_1_2013-04_STECF 13-05,WHB,1157.68,10_05_2017,2004
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Blue whiting(=Poutassou),STATUS,1257.79,,,0.4,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,WHB_1_2013-04_STECF 13-05_2005,1257.79,2013-04_STECF 13-05,VIT,1,,Micromesistius poutassou,Northern Alboran Sea,,OVERFISHING,Blue whiting(=Poutassou) in SA 01,WHB_1_2013-04_STECF 13-05,WHB,1257.79,10_05_2017,2005
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Blue whiting(=Poutassou),STATUS,3124.92,,,0.4,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,WHB_1_2013-04_STECF 13-05_2006,3124.92,2013-04_STECF 13-05,VIT,1,,Micromesistius poutassou,Northern Alboran Sea,,OVERFISHING,Blue whiting(=Poutassou) in SA 01,WHB_1_2013-04_STECF 13-05,WHB,3124.92,10_05_2017,2006
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Blue whiting(=Poutassou),STATUS,953.381,,,0.4,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,WHB_1_2013-04_STECF 13-05_2007,953.381,2013-04_STECF 13-05,VIT,1,,Micromesistius poutassou,Northern Alboran Sea,,OVERFISHING,Blue whiting(=Poutassou) in SA 01,WHB_1_2013-04_STECF 13-05,WHB,953.381,10_05_2017,2007
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Blue whiting(=Poutassou),STATUS,426,,,0.4,F0.1,,37.1.1,Balearic,,GSA1,37.1,Western Mediterranean,WHB_1_2013-04_STECF 13-05_2008,426,2013-04_STECF 13-05,VIT,1,,Micromesistius poutassou,Northern Alboran Sea,,OVERFISHING,Blue whiting(=Poutassou) in SA 01,WHB_1_2013-04_STECF 13-05,WHB,426,10_05_2017,2008
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Blue whiting(=Poutassou),STATUS,671,977.12537,12883.07,0.4,F0.1,1,37.1.1,Balearic,2.5,GSA1,37.1,Western Mediterranean,WHB_1_2013-04_STECF 13-05_2009,671,2013-04_STECF 13-05,VIT,1,12883.07,Micromesistius poutassou,Northern Alboran Sea,977.12537,OVERFISHING,Blue whiting(=Poutassou) in SA 01,WHB_1_2013-04_STECF 13-05,WHB,671,10_05_2017,2009
SA 01,1,https://stecf.jrc.ec.europa.eu/documents/43805/444414/STECF+13-05+-+Med+stock+assessments.pdf,2012,,,NA,,,Blue whiting(=Poutassou),STATUS,1031,500.50094,52470.01,0.4,F0.1,1.3,37.1.1,Balearic,3.25,GSA1,37.1,Western Mediterranean,WHB_1_2013-04_STECF 13-05_2010,1031,2013-04_STECF 13-05,VIT,1,52470.01,Micromesistius poutassou,Northern Alboran Sea,500.50094,OVERFISHING,Blue whiting(=Poutassou) in SA 01,WHB_1_2013-04_STECF 13-05,WHB,1031,10_05_2017,2010
