EcoRegion,Stock,Area,Year,R,SSB,Landings,F,Method,Assessment_URL,Meeting,Fref,key,Fref_point,F_Fref,Meeting_comments,Blim,catch,biomass,Scientific_name,Species,Bref_point,Bref,B_Bref,asses_year,version,stk_updated,RMFO
Western Med.,ANE,7,2011,3234774,25911,2853,0.169,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EZnbqaWUHSxGtMH0VkxpHigBbEwbihB7-TB4IrAkHZMI7w,NA,Fmsy,ANE_7,0.49,0.344897959,NA,22889,NA,17188,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,09_08_2024,Y,GFCM
Western Med.,ANE,7,2012,2958974,39017,2240,0.149,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EZnbqaWUHSxGtMH0VkxpHigBbEwbihB7-TB4IrAkHZMI7w,NA,Fmsy,ANE_7,0.49,0.304081633,NA,22889,NA,15725,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,09_08_2024,Y,GFCM
Western Med.,ANE,7,2013,5618561,18371,1753,0.114,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EZnbqaWUHSxGtMH0VkxpHigBbEwbihB7-TB4IrAkHZMI7w,NA,Fmsy,ANE_7,0.49,0.232653061,NA,22889,NA,28007,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,09_08_2024,Y,GFCM
Western Med.,ANE,7,2014,5747606,30939,2109,0.08,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EZnbqaWUHSxGtMH0VkxpHigBbEwbihB7-TB4IrAkHZMI7w,NA,Fmsy,ANE_7,0.49,0.163265306,NA,22889,NA,27127,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,09_08_2024,Y,GFCM
Western Med.,ANE,7,2015,5985845,41855,1518,0.053,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EZnbqaWUHSxGtMH0VkxpHigBbEwbihB7-TB4IrAkHZMI7w,NA,Fmsy,ANE_7,0.49,0.108163265,NA,22889,NA,26133,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,09_08_2024,Y,GFCM
Western Med.,ANE,7,2016,6458396,22740,1065,0.034,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EZnbqaWUHSxGtMH0VkxpHigBbEwbihB7-TB4IrAkHZMI7w,NA,Fmsy,ANE_7,0.49,0.069387755,NA,22889,NA,29341,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,09_08_2024,Y,GFCM
Western Med.,ANE,7,2017,7508854,57933,820,0.023,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EZnbqaWUHSxGtMH0VkxpHigBbEwbihB7-TB4IrAkHZMI7w,NA,Fmsy,ANE_7,0.49,0.046938776,NA,22889,NA,31640,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,09_08_2024,Y,GFCM
Western Med.,ANE,7,2018,8349215,32342,661,0.016,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EZnbqaWUHSxGtMH0VkxpHigBbEwbihB7-TB4IrAkHZMI7w,NA,Fmsy,ANE_7,0.49,0.032653061,NA,22889,NA,36209,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,09_08_2024,Y,GFCM
Western Med.,ANE,7,2019,12319790,36470,555,0.012,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EZnbqaWUHSxGtMH0VkxpHigBbEwbihB7-TB4IrAkHZMI7w,NA,Fmsy,ANE_7,0.49,0.024489796,NA,22889,NA,54563,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,09_08_2024,Y,GFCM
Western Med.,ANE,7,2020,19068731,17644,596,0.01,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EZnbqaWUHSxGtMH0VkxpHigBbEwbihB7-TB4IrAkHZMI7w,NA,Fmsy,ANE_7,0.49,0.020408163,NA,22889,NA,77205,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,09_08_2024,Y,GFCM
Western Med.,ANE,7,2021,27545875,42712,729,0.008,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EZnbqaWUHSxGtMH0VkxpHigBbEwbihB7-TB4IrAkHZMI7w,NA,Fmsy,ANE_7,0.49,0.016326531,NA,22889,NA,109441,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,09_08_2024,Y,GFCM
Western Med.,ANE,7,2022,41132867,73604,850,0.007,a4a,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EZnbqaWUHSxGtMH0VkxpHigBbEwbihB7-TB4IrAkHZMI7w,NA,Fmsy,ANE_7,0.49,0.014285714,NA,22889,NA,161839,Engraulis encrasicolus,European anchovy,NA,NA,NA,2023,09_08_2024,Y,GFCM
Western Med.,ANE,5,1995,NA,0.54,0.08,0.317,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.291896869,,104.396,0.08,0.54,Engraulis encrasicolus,European anchovy,347.987,Bmsy,0.001551782,2023,3_12_2024,N,GFCM
Western Med.,ANE,5,1996,NA,1.754,2.766,3.266,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,3.007366483,,104.396,2.766,1.754,Engraulis encrasicolus,European anchovy,348.987,Bmsy,0.005025975,2023,3_12_2025,N,GFCM
Western Med.,ANE,5,1997,NA,1.072,2.606,1.7,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,1.565377532,,104.396,2.606,1.072,Engraulis encrasicolus,European anchovy,349.987,Bmsy,0.003062971,2023,3_12_2026,N,GFCM
Western Med.,ANE,5,1998,NA,2.237,2.164,1.261,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,1.161141805,,104.396,2.164,2.237,Engraulis encrasicolus,European anchovy,350.987,Bmsy,0.006373455,2023,3_12_2027,N,GFCM
Western Med.,ANE,5,1999,NA,4.281,5.893,1.732,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,1.594843462,,104.396,5.893,4.281,Engraulis encrasicolus,European anchovy,351.987,Bmsy,0.012162381,2023,3_12_2028,N,GFCM
Western Med.,ANE,5,2000,NA,8.1,9.367,1.611,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,1.483425414,,104.396,9.367,8.1,Engraulis encrasicolus,European anchovy,352.987,Bmsy,0.022947021,2023,3_12_2029,N,GFCM
Western Med.,ANE,5,2001,NA,4.6,22.588,3.282,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,3.022099448,,104.396,22.588,4.6,Engraulis encrasicolus,European anchovy,353.987,Bmsy,0.012994827,2023,3_12_2030,N,GFCM
Western Med.,ANE,5,2002,NA,4.795,6.163,1.301,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,1.197974217,,104.396,6.163,4.795,Engraulis encrasicolus,European anchovy,354.987,Bmsy,0.013507537,2023,3_12_2031,N,GFCM
Western Med.,ANE,5,2003,NA,7.45,13.786,2.285,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,2.104051565,,104.396,13.786,7.45,Engraulis encrasicolus,European anchovy,355.987,Bmsy,0.020927731,2023,3_12_2032,N,GFCM
Western Med.,ANE,5,2004,NA,8.523,14.652,1.858,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,1.710865562,,104.396,14.652,8.523,Engraulis encrasicolus,European anchovy,356.987,Bmsy,0.023874819,2023,3_12_2033,N,GFCM
Western Med.,ANE,5,2005,NA,8.161,21.241,2.77,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,2.550644567,,104.396,21.241,8.161,Engraulis encrasicolus,European anchovy,357.987,Bmsy,0.022796917,2023,3_12_2034,N,GFCM
Western Med.,ANE,5,2006,NA,0.987,17.844,5.562,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,5.121546961,,104.396,17.844,0.987,Engraulis encrasicolus,European anchovy,358.987,Bmsy,0.002749403,2023,3_12_2035,N,GFCM
Western Med.,ANE,5,2007,NA,0.449,0.776,1.481,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,1.363720074,,104.396,0.776,0.449,Engraulis encrasicolus,European anchovy,359.987,Bmsy,0.001247267,2023,3_12_2036,N,GFCM
Western Med.,ANE,5,2008,NA,0.791,0.851,0.757,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.697053407,,104.396,0.851,0.791,Engraulis encrasicolus,European anchovy,360.987,Bmsy,0.002191215,2023,3_12_2037,N,GFCM
Western Med.,ANE,5,2009,NA,4.552,0.674,0.221,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.203499079,,104.396,0.674,4.552,Engraulis encrasicolus,European anchovy,361.987,Bmsy,0.012575037,2023,3_12_2038,N,GFCM
Western Med.,ANE,5,2010,NA,29.702,6.105,0.394,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.362799263,,104.396,6.105,29.702,Engraulis encrasicolus,European anchovy,362.987,Bmsy,0.081826622,2023,3_12_2039,N,GFCM
Western Med.,ANE,5,2011,NA,154.23,30.262,0.335,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.308471455,,104.396,30.262,154.23,Engraulis encrasicolus,European anchovy,363.987,Bmsy,0.423723924,2023,3_12_2040,N,GFCM
Western Med.,ANE,5,2012,NA,393.233,173.396,0.631,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.581031308,,104.396,173.396,393.233,Engraulis encrasicolus,European anchovy,364.987,Bmsy,1.077389058,2023,3_12_2041,N,GFCM
Western Med.,ANE,5,2013,NA,510.518,224.648,0.394,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.362799263,,104.396,224.648,510.518,Engraulis encrasicolus,European anchovy,365.987,Bmsy,1.394907469,2023,3_12_2042,N,GFCM
Western Med.,ANE,5,2014,NA,596.43,152.949,0.229,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.210865562,,104.396,152.949,596.43,Engraulis encrasicolus,European anchovy,366.987,Bmsy,1.625207432,2023,3_12_2043,N,GFCM
Western Med.,ANE,5,2015,NA,628.083,140.039,0.225,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.20718232,,104.396,140.039,628.083,Engraulis encrasicolus,European anchovy,367.987,Bmsy,1.706807577,2023,3_12_2044,N,GFCM
Western Med.,ANE,5,2016,NA,633.595,127.448,0.176,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.162062615,,104.396,127.448,633.595,Engraulis encrasicolus,European anchovy,368.987,Bmsy,1.717120115,2023,3_12_2045,N,GFCM
Western Med.,ANE,5,2017,NA,655.132,87.46,0.123,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.113259669,,104.396,87.46,655.132,Engraulis encrasicolus,European anchovy,369.987,Bmsy,1.77068924,2023,3_12_2046,N,GFCM
Western Med.,ANE,5,2018,NA,658.518,90.434,0.159,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.14640884,,104.396,90.434,658.518,Engraulis encrasicolus,European anchovy,370.987,Bmsy,1.77504333,2023,3_12_2047,N,GFCM
Western Med.,ANE,5,2019,NA,631.572,145.457,0.247,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.227440147,,104.396,145.457,631.572,Engraulis encrasicolus,European anchovy,371.987,Bmsy,1.697833526,2023,3_12_2048,N,GFCM
Western Med.,ANE,5,2020,NA,629.692,139.653,0.21,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.193370166,,104.396,139.653,629.692,Engraulis encrasicolus,European anchovy,372.987,Bmsy,1.688241145,2023,3_12_2049,N,GFCM
Western Med.,ANE,5,2021,NA,639.286,117.748,0.168,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.154696133,,104.396,117.748,639.286,Engraulis encrasicolus,European anchovy,373.987,Bmsy,1.709380273,2023,3_12_2050,N,GFCM
Western Med.,ANE,5,2022,NA,654.169,98.086,0.147,spict,https://www.fao.org/gfcm/data/star/en/,NA,Fmsy,ANE_5,1.086,0.135359116,,104.396,98.086,654.169,Engraulis encrasicolus,European anchovy,374.987,Bmsy,1.744511143,2023,3_12_2051,N,GFCM
Western Med.,ANE,9,1994,NA,NA,4715.826,0.6205363,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.477467381,NA,3546.77,4715.826,7022.775,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.594014246,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,1995,NA,NA,3235.943,0.5138248,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.223392381,NA,3546.77,3235.943,4613.441,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.390223192,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,1996,NA,NA,1768.336,0.4435921,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.056171667,NA,3546.77,1768.336,4231.159,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.357888259,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,1997,NA,NA,2728.973,0.5322839,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.267342619,NA,3546.77,2728.973,5378.467,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.454932134,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,1998,NA,NA,2701.443,0.5134912,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.222598095,NA,3546.77,2701.443,6231.074,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.527049026,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,1999,NA,NA,6113.635,0.6750189,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.607187857,NA,3546.77,6113.635,10876.098,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.919943633,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2000,NA,NA,5491.656,0.560107,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.333588095,NA,3546.77,5491.656,7042.008,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.595641049,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2001,NA,NA,3035.258,0.4762838,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.134009048,NA,3546.77,3035.258,7112.9,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.601637377,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2002,NA,NA,6231.791,0.6903613,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.643717381,NA,3546.77,6231.791,10317.231,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.872672439,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2003,NA,NA,4810.201,0.6211284,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.478877143,NA,3546.77,4810.201,4766.073,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.403133413,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2004,NA,NA,1524.025,0.5235586,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.246568095,NA,3546.77,1524.025,2622.849,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.221851002,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2005,NA,NA,2099.38,0.7109606,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.692763333,NA,3546.77,2099.38,3815,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.322687876,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2006,NA,NA,3683.333,0.9030153,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,2.150036429,NA,3546.77,3683.333,4029.813,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.340857614,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2007,NA,NA,2281.374,0.705465,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.679678571,NA,3546.77,2281.374,2332.438,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.197286884,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2008,NA,NA,1364.628,0.5449371,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.297469286,NA,3546.77,1364.628,2724.035,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.230409716,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2009,NA,NA,2489.765,0.5884349,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.401035476,NA,3546.77,2489.765,5184.563,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.438530962,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2010,NA,NA,3020.682,0.618845,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.473440476,NA,3546.77,3020.682,5550.896,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.469516865,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2011,NA,NA,4372.159,0.6463472,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.538921905,NA,3546.77,4372.159,6438.613,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.5446035,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2012,NA,NA,4921.655,0.5007565,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,1.192277381,NA,3546.77,4921.655,10814.866,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,0.914764387,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2013,NA,NA,5355.141,0.3869994,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,0.921427143,NA,3546.77,5355.141,11998.13,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,1.014849563,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2014,NA,NA,3465.737,0.2645541,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,0.629890714,NA,3546.77,3465.737,12947.251,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,1.095129993,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2015,NA,NA,3950.619,0.2187974,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,0.52094619,NA,3546.77,3950.619,19192.626,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,1.623388654,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2016,NA,NA,4444.096,0.1917315,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,0.456503571,NA,3546.77,4444.096,24793.831,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,2.097160854,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2017,NA,NA,5334.558,0.1883515,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,0.448455952,NA,3546.77,5334.558,29892.192,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,2.528400509,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2018,NA,NA,5168.668,0.182863,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,0.435388095,NA,3546.77,5168.668,26955.677,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,2.280018389,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2019,NA,NA,4099.323,0.1762934,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,0.41974619,NA,3546.77,4099.323,19341.147,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,1.635951151,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2020,NA,NA,3045.456,0.1757854,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,0.418536667,NA,3546.77,3045.456,18065.09,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,1.528017174,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2021,NA,NA,3570.97,0.2149642,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,0.511819524,NA,3546.77,3570.97,16868.412,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,1.426797388,2023,09_08_2024,Y,GFCM
Western Med.,ANE,9,2022,NA,NA,3569.776,0.2202855,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EVvkMr4PrC1Lo7kG_v7JFX8BT9uIyN7CDpKBOVgHGd-f5A,NA,Fmsy,ANE_9,0.42,0.524489286,NA,3546.77,3569.776,15729.844,Engraulis encrasicolus,European anchovy,11822.57,Bmsy,1.330492778,2023,09_08_2024,Y,GFCM
Western Med.,MUT,10,1972,NA,3175.385882,456.984,0.177362364,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=EQk--O88ZWBLmscesx-bEXMBgczsuwffJC3YRWHSKtEOoA,NA,Fmsy,MUT_10,0.26,0.682162938,NA,NA,456.984,3175.385882,Mullus barbatus,Red mullet,NA,Bmsy,NA,2023,3_12_2024,Y,GFCM
Western Med.,MUT,10,1973,NA,3510.229822,701.9839386,0.216705019,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,NA,Fmsy,MUT_10,0.26,0.833480842,NA,NA,701.9839386,3510.229822,Mullus barbatus,Red mullet,NA,Bmsy,NA,2023,3_12_2024,Y,GFCM
Western Med.,MUT,10,1974,NA,3667.850689,887.9160484,0.219119494,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,NA,Fmsy,MUT_10,0.26,0.842767286,NA,NA,887.9160484,3667.850689,Mullus barbatus,Red mullet,NA,Bmsy,NA,2023,3_12_2024,Y,GFCM
Western Med.,MUT,10,1975,NA,3834.418893,675.4534599,0.257025633,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,NA,Fmsy,MUT_10,0.26,0.988560127,NA,NA,675.4534599,3834.418893,Mullus barbatus,Red mullet,NA,Bmsy,NA,2023,3_12_2024,Y,GFCM
Western Med.,MUT,10,1976,NA,3693.642733,1584.790672,0.303804076,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,NA,Fmsy,MUT_10,0.26,1.168477215,NA,NA,1584.790672,3693.642733,Mullus barbatus,Red mullet,NA,Bmsy,NA,2023,3_12_2024,Y,GFCM
Western Med.,MUT,10,1977,NA,3624.985285,862.6663798,0.233969567,spict,https://gfcm.sharepoint.com/EG/_layouts/15/download.aspx?share=ESPBHWDrVcdPtyAbOx6KKWcBxs8Gp4aWMxZpSw066XIjaA,NA,Fmsy,MUT_10,0.26,0.899882951,NA,NA,862.6663798,3624.985285,Mullus barbatus,Red mullet,NA,Bmsy,NA,2023,3_12_2024,Y,GFCM
